-260.0 0.0 2.334011000565e-22 9.044582225689495e-31
-260.0 4.126984126984127 2.3124592293072075e-22 8.918564998650962e-31
-260.0 8.253968253968255 2.248990609625985e-22 8.550960605405137e-31
-260.0 12.380952380952383 2.1470569863012526e-22 7.97167932363151e-31
-260.0 16.50793650793651 2.0120643792188666e-22 7.226072034372296e-31
-260.0 20.634920634920636 1.850898252512093e-22 6.369068070170914e-31
-260.0 24.761904761904766 1.6713430123447643e-22 5.4585241929543305e-31
-260.0 28.888888888888893 1.4814636719794906e-22 4.548895528267003e-31
-260.0 33.01587301587302 1.2890174432998492e-22 3.6861644733788858e-31
-260.0 37.142857142857146 1.1009534435616478e-22 2.9046188095429133e-31
-260.0 41.26984126984127 9.230420491283943e-23 2.225655558933313e-31
-260.0 45.3968253968254 7.596549796226355e-23 1.6584058876502109e-31
-260.0 49.52380952380953 6.136965249057273e-23 1.2017066996861757e-31
-260.0 53.65079365079366 4.8666858264412075e-23 8.468229563105782e-32
-260.0 57.777777777777786 3.7883956509753083e-23 5.803446298802837e-32
-260.0 61.90476190476191 2.8948077032765496e-23 3.868051467056421e-32
-260.0 66.03174603174604 2.171333244046139e-23 2.507414660053021e-32
-260.0 70.15873015873017 1.59873180701333e-23 1.5808964689397112e-32
-260.0 74.28571428571429 1.1554924732945728e-23 9.69484227625382e-33
-260.0 78.41269841269842 8.197869453363035e-24 5.783034701015035e-33
-260.0 82.53968253968254 5.709226160291548e-24 3.355577248975083e-33
-260.0 86.66666666666667 3.90297588392632e-24 1.8940642702607302e-33
-260.0 90.7936507936508 2.619128825280846e-24 1.0400610032648711e-33
-260.0 94.92063492063492 1.725282529095652e-24 5.556241470571251e-34
-260.0 99.04761904761907 1.115593462138488e-24 2.8879131678432212e-34
-260.0 103.17460317460319 7.080991419731617e-25 1.4604656444277054e-34
-260.0 107.30158730158732 4.411888697342377e-25 7.186661226323162e-35
-260.0 111.42857142857144 2.698344519357588e-25 3.4412559153804725e-35
-260.0 115.55555555555557 1.6199910741430483e-25 1.6035666902533343e-35
-260.0 119.6825396825397 9.547072406301889e-26 7.272178840001745e-36
-260.0 123.80952380952382 5.522938188575889e-26 3.2097977745185086e-36
-260.0 127.93650793650795 3.1362633348730934e-26 1.378971930171932e-36
-260.0 132.06349206349208 1.748224614815959e-26 5.766705215729636e-37
-260.0 136.1904761904762 9.565866428926529e-27 2.3476074529931682e-37
-260.0 140.31746031746033 5.137996046618384e-27 9.304227610619432e-38
-260.0 144.44444444444446 2.708978703624636e-27 3.5902515923174596e-38
-260.0 148.57142857142858 1.4020380099823767e-27 1.3489399360643184e-38
-260.0 152.6984126984127 7.122891948905202e-28 4.9353485832588796e-39
-260.0 156.82539682539684 3.5521827152379587e-28 1.7584730339121025e-39
-260.0 160.95238095238096 1.7389080131160584e-28 6.102141365582984e-40
-260.0 165.0793650793651 8.356035812025495e-29 2.062501767428053e-40
-260.0 169.20634920634922 3.941543720036886e-29 6.790622236992385e-41
-260.0 173.33333333333334 1.8250500351831908e-29 2.1780430841396112e-41
-260.0 177.46031746031747 8.295175419092121e-30 6.806193514835937e-42
-260.0 181.5873015873016 3.7009971046025314e-30 2.0723500763360077e-42
-260.0 185.71428571428572 1.620892780390135e-30 6.148707086607134e-43
